date	calories	gsr	heart-rate	skin-temp	steps
2015-02-03 10:17Z	1.2	0.00860092	50	95.1125	0
2015-02-03 10:18Z	1.1	0.00883661	51	95.225	0
2015-02-03 10:19Z	1.4	0.00865381	51	95.225	0
2015-02-03 10:20Z	1.6	0.00855038	63	95.2438	0
2015-02-03 10:21Z	2.1	0.00605241	85	95.225	0
2015-02-03 10:22Z	1.2	0.00726517	75	95.0563	0
2015-02-03 10:23Z	1.7	0.00610673	77	94.775	0
2015-02-03 10:24Z	1.4	0.00602286	78	94.4563	0
2015-02-03 10:25Z	1.2	0.00619638	74	94.175	0
2015-02-03 10:26Z	1.4	0.00640038	67	93.9313	0
2015-02-03 10:27Z	1.4	0.00641959	71	93.6687	0
2015-02-03 10:28Z	1.3	0.00644613	65	93.425	0
2015-02-03 10:29Z	1.2	0.00630673	65	93.2562	0
2015-02-03 10:30Z	1.2	0.00650717	59	93.1625	0
2015-02-03 10:31Z	1.4	0.00645914	64	92.9375	0
2015-02-03 10:32Z	1.3	0.00684313	67	92.75	0
2015-02-03 10:33Z	1.3	0.00687425	62	92.6188	0
2015-02-03 10:34Z	1.1	0.00694302	60	92.525	0
2015-02-03 10:35Z	1.2	0.00675947	59	92.525	0
2015-02-03 10:36Z	1.2	0.0069596	56	92.525	0
2015-02-03 10:37Z	1.5	0.00683904	60	92.525	0
2015-02-03 10:38Z	2.1	0.00701648	67	92.4125	0
2015-02-03 10:39Z	1.3	0.00584909	69	92.2625	0
2015-02-03 10:40Z	1.2	0.00575294	68	92.075	0
2015-02-03 10:41Z	1.5	0.00578022	74	92.075	0
2015-02-03 10:42Z	1.2	0.00578861	69	92.075	0
2015-02-03 10:43Z	1.5	0.0060327	65	91.9437	0
2015-02-03 10:44Z	1.1	0.00533376	60	91.85	0
2015-02-03 10:45Z	1.7	0.00541831	56	91.85	0
2015-02-03 10:46Z	2	0.00547744	71	91.85	0
2015-02-03 10:47Z	1.7	0.00565602	73	91.6813	0
2015-02-03 10:48Z	1.6	0.00530411	67	91.4938	0
2015-02-03 10:49Z	1.3	0.00558208	60	91.4	0
2015-02-03 10:50Z	1.3	0.00579981	59	91.2312	0
2015-02-03 10:51Z	1.7	0.00475708	71	91.2125	0
2015-02-03 10:52Z	1.9	0.00241666	83	91.3625	0
2015-02-03 10:53Z	1.6	0.00243092	65	91.175	0
2015-02-03 10:54Z	1.7	0.0025649	76	90.8938	0
2015-02-03 10:55Z	1.7	0.00277911	69	90.6312	0
2015-02-03 10:56Z	1.8	0.00304125	66	90.275	0
2015-02-03 10:57Z	2	0.00295636	61	89.975	0
2015-02-03 10:58Z	1.3	0.00293688	63	89.6937	0
2015-02-03 10:59Z	1.2	0.00301086	57	89.5062	0
2015-02-03 11:00Z	1.2	0.00319816	60	89.375	0
2015-02-03 11:01Z	1.1	0.00340327	60	89.3	0
2015-02-03 11:02Z	1.2	0.00355719	61	89.15	0
2015-02-03 11:03Z	1.2	0.00338625	59	89.15	0
2015-02-03 11:04Z	1.2	0.00356007	63	89.2812	0
2015-02-03 11:05Z	1.1	0.00377557	60	89.4313	0
2015-02-03 11:06Z	1.2	0.0037363	61	89.6375	0
2015-02-03 11:07Z	1.2	0.00399955	58	89.8438	0
2015-02-03 11:08Z	1.5	0.00412438	67	90.05	0
2015-02-03 11:09Z	1.4	0.00451871	62	90.2188	0
2015-02-03 11:10Z	1.2	0.00510091	54	90.275	0
2015-02-03 11:11Z	1.3	0.00516405	54	90.275	0
2015-02-03 11:12Z	1.3	0.00503154	57	90.275	0
2015-02-03 11:13Z	2	0.00586141	64	90.35	0
2015-02-03 11:14Z	1.1	0.00638602	61	90.5	0
2015-02-03 11:15Z	1.2	0.00624391	56	90.5188	0
2015-02-03 11:16Z	1.1	0.00634672	53	90.725	0
2015-02-03 11:17Z	1.2	0.00674913	54	91.025	0
2015-02-03 11:18Z	1.2	0.00712331	53	91.2688	0
2015-02-03 11:19Z	1.1	0.00703422	54	91.475	0
2015-02-03 11:20Z	1.2	0.00668869	53	91.7375	0
2015-02-03 11:21Z	1.1	0.00720697	53	92	0
2015-02-03 11:22Z	1.2	0.00732278	53	92.2063	0
2015-02-03 11:23Z	1.2	0.00743077	52	92.3	0
2015-02-03 11:24Z	1.1	0.00746849	52	92.45	0
2015-02-03 11:25Z	1.2	0.00758155	53	92.5437	0
2015-02-03 11:26Z	1.1	0.00765045	52	92.75	0
2015-02-03 11:27Z	1.2	0.00786583	53	92.8812	0
2015-02-03 11:28Z	1.1	0.00825259	52	92.9938	0
2015-02-03 11:29Z	1.2	0.00823256	51	93.1813	0
2015-02-03 11:30Z	1.1	0.00851829	54	93.2562	0
2015-02-03 11:31Z	1.2	0.00848664	53	93.425	0
2015-02-03 11:32Z	1.1	0.00878254	53	93.5375	0
2015-02-03 11:33Z	1.2	0.00895227	54	93.65	0
2015-02-03 11:34Z	1.1	0.00891192	54	93.65	0
2015-02-03 11:35Z	1.2	0.008883	54	93.7812	0
2015-02-03 11:36Z	1.2	0.00893675	53	93.875	0
2015-02-03 11:37Z	1.1	0.00929246	53	93.875	0
2015-02-03 11:38Z	1.2	0.00923964	54	93.875	0
2015-02-03 11:39Z	1.1	0.00913702	54	94.025	0
2015-02-03 11:40Z	1.2	0.0092827	53	94.1	0
2015-02-03 11:41Z	1.2	0.00958605	55	94.1	0
2015-02-03 11:42Z	1.1	0.00946218	55	94.1	0
2015-02-03 11:43Z	1.8	0.00881554	56	94.1	0
2015-02-03 11:44Z	1.1	0.00814519	52	94.025	0
2015-02-03 11:45Z	1.2	0.00832574	50	93.875	0
2015-02-03 11:46Z	1.2	0.00822127	51	93.7063	0
2015-02-03 11:47Z	1.1	0.00827548	50	93.5938	0
2015-02-03 11:48Z	1.2	0.00821038	50	93.425	0
2015-02-03 11:49Z	1.2	0.00815314	50	93.3125	0
2015-02-03 11:50Z	1.1	0.00831737	50	93.2	0
2015-02-03 11:51Z	1.2	0.00845155	51	93.05	0
2015-02-03 11:52Z	1.1	0.00847299	51	92.975	0
2015-02-03 11:53Z	1.2	0.00821585	50	92.9	0
2015-02-03 11:54Z	1.1	0.00838077	50	92.75	0
2015-02-03 11:55Z	1.2	0.00881227	51	92.75	0
2015-02-03 11:56Z	1.2	0.00860972	50	92.6188	0
2015-02-03 11:57Z	1.1	0.00910364	50	92.525	0
2015-02-03 11:58Z	1.2	0.00885168	50	92.525	0
2015-02-03 11:59Z	1.1	0.008792	51	92.525	0
2015-02-03 12:00Z	1.2	0.00846815	51	92.3938	0
2015-02-03 12:01Z	1.1	0.00900544	51	92.3	0
2015-02-03 12:02Z	1.2	0.00892924	51	92.3	0
2015-02-03 12:03Z	1.2	0.00865583	51	92.3	0
2015-02-03 12:04Z	1.1	0.00887176	51	92.3	0
2015-02-03 12:05Z	1.2	0.00910778	51	92.3	0
2015-02-03 12:06Z	1.1	0.00910748	50	92.225	0
2015-02-03 12:07Z	1.2	0.00917526	51	92.075	0
2015-02-03 12:08Z	1.1	0.00873841	51	92.075	0
2015-02-03 12:09Z	1.2	0.00925846	51	92.075	0
2015-02-03 12:10Z	1.1	0.0093334	51	92.075	0
2015-02-03 12:11Z	1.2	0.00923119	50	92.075	0
2015-02-03 12:12Z	1.2	0.00918018	51	92.075	0
2015-02-03 12:13Z	1.1	0.00908713	51	92.075	0
2015-02-03 12:14Z	1.2	0.00960902	52	92.075	0
2015-02-03 12:15Z	2.2	0.00896947	56	91.8125	0
2015-02-03 12:16Z	1.3	0.00979877	67	91.5687	0
2015-02-03 12:17Z	1.2	0.00932222	53	91.3438	0
2015-02-03 12:18Z	1.2	0.00933991	55	91.325	0
2015-02-03 12:19Z	1.5	0.00920021	62	91.5125	0
2015-02-03 12:20Z	1.1	0.00919437	50	91.625	0
2015-02-03 12:21Z	1.3	0.00943066	50	91.55	0
2015-02-03 12:22Z	1.2	0.00905969	52	91.25	0
2015-02-03 12:23Z	1.2	0.00911678	51	91.2312	0
2015-02-03 12:24Z	1.1	0.00889814	49	91.3625	0
2015-02-03 12:25Z	1.2	0.00853239	51	91.4	0
2015-02-03 12:26Z	1.1	0.00881036	52	91.4	0
2015-02-03 12:27Z	1.2	0.00841943	53	91.4	0
2015-02-03 12:28Z	1.2	0.00838032	51	91.4	0
2015-02-03 12:29Z	1.1	0.00829287	52	91.4	0
2015-02-03 12:30Z	1.2	0.00849616	52	91.625	0
2015-02-03 12:31Z	1.2	0.00823454	54	91.625	0
2015-02-03 12:32Z	1.1	0.00840655	54	91.625	0
2015-02-03 12:33Z	1.2	0.00816152	55	91.625	0
2015-02-03 12:34Z	1.1	0.00845764	56	91.625	0
2015-02-03 12:35Z	1.2	0.0083306	59	91.7188	0
2015-02-03 12:36Z	1.4	0.00839807	69	91.8688	0
2015-02-03 12:37Z	1.4	0.00873364	66	92.075	0
2015-02-03 12:38Z	1.1	0.00955493	53	92.075	0
2015-02-03 12:39Z	1.2	0.0098628	54	92.075	0
2015-02-03 12:40Z	1.1	0.00960939	52	92.075	0
2015-02-03 12:41Z	1.2	0.00962614	54	92.075	0
2015-02-03 12:42Z	1.1	0.00968631	52	92.075	0
2015-02-03 12:43Z	1.2	0.00969361	55	92.075	0
2015-02-03 12:44Z	1.2	0.00964033	58	92.075	0
2015-02-03 12:45Z	1.1	0.0100543	60	91.9625	0
2015-02-03 12:46Z	1.2	0.00991169	66	91.9625	0
2015-02-03 12:47Z	1.1	0.00987394	70	92.0375	0
2015-02-03 12:48Z	1.2	0.00998226	68	92.0375	0
2015-02-03 12:49Z	1.1	0.0104594	66	92.0188	0
2015-02-03 12:50Z	1.2	0.0102957	62	91.9812	0
2015-02-03 12:51Z	1.2	0.0102468	60	92.0563	0
2015-02-03 12:52Z	1.1	0.0103027	57	91.9812	0
2015-02-03 12:53Z	1.2	0.0107824	62	91.85	0
2015-02-03 12:54Z	1.1	0.0104965	55	91.85	0
2015-02-03 12:55Z	1.2	0.0108431	57	91.85	0
2015-02-03 12:56Z	1.1	0.0104984	56	91.85	0
2015-02-03 12:57Z	1.2	0.0105715	55	91.85	0
2015-02-03 12:58Z	1.1	0.0109862	55	91.85	0
2015-02-03 12:59Z	1.2	0.0110225	54	91.85	0
2015-02-03 13:00Z	1.3	0.0114812	58	91.85	0
2015-02-03 13:01Z	1.7	0.0116722	76	91.8125	0
2015-02-03 13:02Z	1.4	0.0107542	62	91.625	0
2015-02-03 13:03Z	1.4	0.0106085	62	91.4	0
2015-02-03 13:04Z	1.3	0.010087	67	91.3438	0
2015-02-03 13:05Z	1.3	0.0101022	65	91.175	0
2015-02-03 13:06Z	1.2	0.00981622	61	91.025	0
2015-02-03 13:07Z	1.4	0.00925176	66	90.9313	0
2015-02-03 13:08Z	1.8	0.0052306	72	90.95	0
2015-02-03 13:09Z	1.3	0.00388386	70	90.8938	0
2015-02-03 13:10Z	1.3	0.00403785	61	90.7063	0
2015-02-03 13:11Z	1.1	0.00422804	58	90.4437	0
2015-02-03 13:12Z	1.2	0.00405959	60	90.2562	0
2015-02-03 13:13Z	1.5	0.00373333	60	89.9563	0
2015-02-03 13:14Z	1.7	0.000618519	76	89.4125	0
2015-02-03 13:15Z	1.1	0.000595154	57	89.375	0
2015-02-03 13:16Z	1.2	0.000621807	62	89.1687	0
2015-02-03 13:17Z	1.1	0.000606139	63	88.9437	0
2015-02-03 13:18Z	1.2	0.0006139	63	88.7562	0
2015-02-03 13:19Z	1.2	0.000563917	55	88.5125	0
2015-02-03 13:20Z	1.5	0.000619881	58	88.325	0
2015-02-03 13:21Z	1.3	0.000689519	78	88.25	0
2015-02-03 13:22Z	1.2	0.000696035	54	88.25	0
2015-02-03 13:23Z	1.1	0.000659528	54	88.1375	0
2015-02-03 13:24Z	1.2	0.000692721	59	88.0437	0
2015-02-03 13:25Z	2	0.000598489	72	88.025	0
2015-02-03 13:26Z	2.1	0.000483144		87.95	0
2015-02-03 13:27Z	3	0.00049782		87.8187	36
2015-02-03 13:28Z	2.2	0.000481869		87.8	0
2015-02-03 13:29Z	1.8	0.0003726	75	87.8	0
2015-02-03 13:30Z	2	0.000420427	64	87.8187	0
2015-02-03 13:31Z	1.8	0.000431966	68	87.9875	0
2015-02-03 13:32Z	1.8	0.000382865	68	88.025	0
2015-02-03 13:33Z	1.8	0.000292168	65	88.0062	0
2015-02-03 13:34Z	1.8	0.000458006	72	87.8938	0
2015-02-03 13:35Z	1.8	0.000451035	74	87.8187	0
2015-02-03 13:36Z	1.6	0.000554949	73	87.8	0
2015-02-03 13:37Z	1.9	0.000456996	78	87.8	0
2015-02-03 13:38Z	2	0.000489297	75	87.8	0
2015-02-03 13:39Z	2.4	0.000332799		88.2312	0
2015-02-03 13:40Z	2.4	0.000421735		88.475	0
2015-02-03 13:41Z	1.6	0.000492326	92	88.475	0
2015-02-03 13:42Z	3.3	0.000503789	89	88.475	51
2015-02-03 13:43Z	4.5	0.000505505		88.475	69
2015-02-03 13:44Z	4.1	0.000515162		88.475	70
2015-02-03 13:45Z	2.2	0.000527489	91	88.475	0
2015-02-03 13:46Z	2.1	0.000533222	93	88.7	0
2015-02-03 13:47Z	2.2	0.000450921	95	87.9688	0
2015-02-03 13:48Z	2.6	0.000455871	86	87.5563	14
2015-02-03 13:49Z	2.4	0.000437836	83	87.2937	3
2015-02-03 13:50Z	1.9	0.000487988	83	87.0687	0
2015-02-03 13:51Z	2.2	0.000468868		86.9375	0
2015-02-03 13:52Z	2.1	0.000465224		86.8438	0
2015-02-03 13:53Z	2	0.000454506	92	86.675	0
2015-02-03 13:54Z	1.9	0.000463429	79	86.4875	0
2015-02-03 13:55Z	2.1	0.000459573	79	86.3938	0
2015-02-03 13:56Z	2	0.000464034	70	86.225	0
2015-02-03 13:57Z	2.1	0.000473752	72	86.075	0
2015-02-03 13:58Z	2.1	0.000468888	77	85.9625	0
2015-02-03 13:59Z	1.9	0.000472569	78	85.7937	0
2015-02-03 14:00Z	1.8	0.000461807	76	85.6625	0
2015-02-03 14:01Z	2.1	0.000452216		85.5312	0
2015-02-03 14:02Z	2.1	0.000466529	71	85.325	0
2015-02-03 14:03Z	1.9	0.000477435	72	85.175	0
2015-02-03 14:04Z	1.8	0.00048284	77	85.1	0
2015-02-03 14:05Z	2	0.000490511	78	84.875	0
2015-02-03 14:06Z	2	0.000479471	71	84.7812	0
2015-02-03 14:07Z	1.7	0.000487314	73	84.65	0
2015-02-03 14:08Z	2.1	0.000497389	77	84.425	0
2015-02-03 14:09Z	2.1	0.000490818	76	84.35	0
2015-02-03 14:10Z	1.9	0.000489706	71	84.2	0
2015-02-03 14:11Z	1.9	0.000494582	68	84.0125	0
2015-02-03 14:12Z	1.9	0.000512661	68	83.9375	0
2015-02-03 14:13Z	2.2	0.000509177	70	83.75	0
2015-02-03 14:14Z	2	0.000509013	71	83.75	0
2015-02-03 14:15Z	1.7	0.000524303	72	83.6	0
2015-02-03 14:16Z	2.1	0.000520263	66	83.525	0
2015-02-03 14:17Z	1.9	0.000512155		83.525	0
2015-02-03 14:18Z	2.1	0.000507564	80	83.525	0
2015-02-03 14:19Z	2.1	0.000500026		83.525	0
2015-02-03 14:20Z	1.7	0.000438815	66	83.525	0
2015-02-03 14:21Z	1.9	0.000413415	62	83.4875	0
2015-02-03 14:22Z	1.5	0.000466783	80	83.3187	0
2015-02-03 14:23Z	1.7	0.000443372	75	83.2625	0
2015-02-03 14:24Z	1.8	0.000443174	94	83.2812	0
2015-02-03 14:25Z	2.1	0.000402379		83.3	0
2015-02-03 14:26Z	1.9	0.000393776	75	83.3	0
2015-02-03 14:27Z	1.8	0.000359702	62	83.3	0
2015-02-03 14:28Z	1.8	0.000429013		83.2625	0
2015-02-03 14:29Z	1.7	0.000410332	75	83.2812	0
2015-02-03 14:30Z	1.6	0.000397173	73	83.075	0
2015-02-03 14:31Z	1.9	0.000405753	70	83.075	0
2015-02-03 14:32Z	2	0.000384598	73	83.075	0
2015-02-03 14:33Z	2	0.000444555	73	83.0563	0
2015-02-03 14:34Z	1.9	0.000429267	75	83.075	0
2015-02-03 14:35Z	2	0.00038736	68	83.1687	0
2015-02-03 14:36Z	2.1	0.000450708	68	83.1312	0
2015-02-03 14:37Z	2.2	0.000444872		83.0563	0
2015-02-03 14:38Z	2	0.000446573	76	83.0938	0
2015-02-03 14:39Z	2.1	0.000439256	57	83.075	0
2015-02-03 14:40Z	2	0.000448524	87	83.0188	0
2015-02-03 14:41Z	2	0.000440095	77	83.0375	0
2015-02-03 14:42Z	1.9	0.000521531	79	83	0
2015-02-03 14:43Z	2	0.000569034	81	83	0
2015-02-03 14:44Z	2	0.000567902	83	82.925	0
2015-02-03 14:45Z	2	0.000571585	80	82.8688	0
2015-02-03 14:46Z	2	0.00056798	82	82.85	0
2015-02-03 14:47Z	1.9	0.000565028	79	82.85	0
2015-02-03 14:48Z	1.9	0.000568147		82.85	0
2015-02-03 14:49Z	2.2	0.000497373	92	82.7562	0
2015-02-03 14:50Z	2.1	0.000561195	91	82.85	0
2015-02-03 14:51Z	2.1	0.000559482	90	82.85	0
2015-02-03 14:52Z	2	0.000563502	81	82.85	0
2015-02-03 14:53Z	2	0.000553051	84	82.85	0
2015-02-03 14:54Z	2.1	0.000556994	79	82.85	0
2015-02-03 14:55Z	2	0.000561962		82.7188	0
2015-02-03 14:56Z	2	0.000567068	83	82.6438	0
2015-02-03 14:57Z	1.9	0.000567826	77	82.7937	0
2015-02-03 14:58Z	2.1	0.000569641		82.7375	0
2015-02-03 14:59Z	2	0.00056583	89	82.7	0
2015-02-03 15:00Z	2.1	0.000577177	75	82.625	0
2015-02-03 15:01Z	2	0.000581867	84	82.625	0
2015-02-03 15:02Z	2	0.000576453	83	82.625	0
2015-02-03 15:03Z	2	0.000577783	77	82.625	0
2015-02-03 15:04Z	2	0.000575398	88	82.625	0
2015-02-03 15:05Z	2	0.000585616	66	82.5125	0
2015-02-03 15:06Z	2	0.000590561	78	82.4	0
2015-02-03 15:07Z	2	0.000572849	78	82.4	0
2015-02-03 15:08Z	1.9	0.000576056	83	82.4	0
2015-02-03 15:09Z	2.1	0.000562597	72	82.4	0
2015-02-03 15:10Z	1.8	0.000574063	75	82.4	0
2015-02-03 15:11Z	1.2	0.000557661	65	82.4	0
2015-02-03 15:12Z	1.5	0.000581101	63	82.3812	0
2015-02-03 15:13Z	1.8	0.00055259	66	82.25	0
2015-02-03 15:14Z	1.9	0.000512267	58	81.95	0
2015-02-03 15:15Z	1.8	0.000500343	54	81.8	0
2015-02-03 15:16Z	1.8	0.000514019	69	81.6312	0
2015-02-03 15:17Z	1.3	0.000521503	69	81.5188	0
2015-02-03 15:18Z	1.2	0.000514296	69	81.5	0
2015-02-03 15:19Z	1.6	0.000544652	66	81.4625	0
2015-02-03 15:20Z	1.7	0.000499378	62	81.5	0
2015-02-03 15:21Z	1.8	0.000501386	59	81.5	0
2015-02-03 15:22Z	1.7	0.000510138	67	81.5	0
2015-02-03 15:23Z	1.9	0.000502201		81.5	0
2015-02-03 15:24Z	2.3	0.000527953		81.5	0
2015-02-03 15:25Z	3.3	0.000507894		81.5563	35
2015-02-03 15:26Z	2.2	0.000511476		81.725	0
2015-02-03 15:27Z	2.1	0.000511321		81.725	0
2015-02-03 15:28Z	2.1	0.000505664		81.875	0
2015-02-03 15:29Z	2.2	0.000501952		81.95	0
2015-02-03 15:30Z	2.6	0.000474482		81.8187	0
2015-02-03 15:31Z	2	0.000462278	58	81.9313	0
2015-02-03 15:32Z	2.1	0.000479309		81.95	0
2015-02-03 15:33Z	2.2	0.000415341		81.9875	0
2015-02-03 15:34Z	1.9	0.000414421	59	81.95	0
2015-02-03 15:35Z	2	0.000451656	56	81.9125	0
2015-02-03 15:36Z	2.4	0.00043357		81.875	0
2015-02-03 15:37Z	2.4	0.000433469		81.8375	0
2015-02-03 15:38Z	2.4	0.000465789		81.8375	13
2015-02-03 15:39Z	1.7	0.000471253		81.5938	0
2015-02-03 15:40Z	1.8	0.000485823	76	81.5	0
2015-02-03 15:41Z	2	0.000445913	83	81.5	0
2015-02-03 15:42Z	2	0.000446802	76	81.4812	0
2015-02-03 15:43Z	1.9	0.000434282		81.5	0
2015-02-03 15:44Z	2	0.000414517	86	81.5	0
2015-02-03 15:45Z	2.5	0.000387251	86	81.5563	0
2015-02-03 15:46Z	2.5	0.000442834		81.725	0
2015-02-03 15:47Z	2.2	0.000462877	89	81.725	0
2015-02-03 15:48Z	2.5	0.000433793		81.7063	0
2015-02-03 15:49Z	2.3	0.000445869		81.875	0
2015-02-03 15:50Z	1.9	0.00043219	83	82.0625	0
2015-02-03 15:51Z	2.4	0.000485552		82.2312	0
2015-02-03 15:52Z	2.3	0.000463655		82.4375	0
2015-02-03 15:53Z	2.9	0.000423808		82.6813	21
2015-02-03 15:54Z	4.7	0.00036467		82.925	106
2015-02-03 15:55Z	6.8	0.000345154		83.15	126
2015-02-03 15:56Z	5.1	0.000419568		83.3	83
2015-02-03 15:57Z	2.4	0.0004047		83.3	0
2015-02-03 15:58Z	2.1	0.0004661		83.3	0
2015-02-03 15:59Z	2.1	0.0004395		83.3	0
2015-02-03 16:00Z	2.1	0.000380985	58	83.3	0
2015-02-03 16:01Z	2.1	0.000430014	56	83.3	0
2015-02-03 16:02Z	2.1	0.000421834		83.3	0
2015-02-03 16:03Z	2.1	0.000402171		83.3	0
2015-02-03 16:04Z	2	0.00034553	77	83.3	0
2015-02-03 16:05Z	2	0.000323049		83.3	0
2015-02-03 16:06Z	4.9	0.000361036		83.3	98
2015-02-03 16:07Z	5.6	0.000366944		83.1687	103
2015-02-03 16:08Z	5.3	0.000355322		83.075	104
2015-02-03 16:09Z	4.8	0.000450109		83.075	73
2015-02-03 16:10Z	2.3	0.000449135		82.85	0
2015-02-03 16:11Z	2.2	0.00036226		82.85	0
2015-02-03 16:12Z	1.7	0.00036723	68	82.6438	0
2015-02-03 16:13Z	1.9	0.000371615	69	82.4	0
2015-02-03 16:14Z	1.2	0.000268848	72	81.95	0
2015-02-03 16:15Z	1.5	0.000386393		81.2562	0
2015-02-03 16:16Z	1.6	0.000456816	71	81.275	0
2015-02-03 16:17Z	1.5	0.000445911	75	81.4437	0
2015-02-03 16:18Z	1.4	0.000372188	69	81.8375	0
2015-02-03 16:19Z	1.1	0.000386486	74	82.2875	0
2015-02-03 16:20Z	1.9	0.000344405	84	82.55	0
2015-02-03 16:21Z	1.9	0.000403943	78	82.9625	0
2015-02-03 16:22Z	1.8	0.000381123	73	83.2063	0
2015-02-03 16:23Z	1.8	0.00038373	71	83.4125	0
2015-02-03 16:24Z	1.4	0.000379276	76	83.7312	0
2015-02-03 16:25Z	1.4	0.000324137	71	84.1438	0
2015-02-03 16:26Z	1.6	0.000441191	71	84.5188	0
2015-02-03 16:27Z	2.2	0.00048996	75	84.8375	0
2015-02-03 16:28Z	1.7	0.000482483	73	85.0062	0
2015-02-03 16:29Z	2.1	0.000550099	73	85.1	0
2015-02-03 16:30Z	1.5	0.000542716	75	85.2688	0
2015-02-03 16:31Z	1.4	0.000533036	72	85.325	0
2015-02-03 16:32Z	1.8	0.000552458	75	85.3625	0
2015-02-03 16:33Z	1.6	0.000537723	73	85.55	0
2015-02-03 16:34Z	1.7	0.000550498	75	85.55	0
2015-02-03 16:35Z	1.7	0.000538192	75	85.8688	0
2015-02-03 16:36Z	1.5	0.000487265	84	86.9	0
2015-02-03 16:37Z	1.7	0.000464281	82	87.05	0
2015-02-03 16:38Z	1.8	0.000455776	79	87.0312	0
2015-02-03 16:39Z	1.6	0.000460722	76	87.3125	0
2015-02-03 16:40Z	1.7	0.0004721	71	87.4437	0
2015-02-03 16:41Z	1.3	0.000436169	80	87.575	0
2015-02-03 16:42Z	1.7	0.000397007	82	87.7063	0
2015-02-03 16:43Z	1.7	0.000307191	78	87.8	0
2015-02-03 16:44Z	1.5	0.000316698	81	87.7625	0
2015-02-03 16:45Z	1.7	0.000367427	77	87.7438	0
2015-02-03 16:46Z	1.3	0.000495358	78	87.8562	0
2015-02-03 16:47Z	1.4	0.000533643	73	88.0437	0
2015-02-03 16:48Z	2	0.000489558	79	88.4563	0
2015-02-03 16:49Z	1.8	0.000361854	75	88.9625	0
2015-02-03 16:50Z	1.9	0.00047982	75	89.3	0
2015-02-03 16:51Z	2	0.000409927	77	89.375	0
2015-02-03 16:52Z	1.8	0.000447175	79	89.375	0
2015-02-03 16:53Z	2	0.000429739	86	89.3562	0
2015-02-03 16:54Z	1.5	0.000518367	82	89.3562	0
2015-02-03 16:55Z	1.1	0.000502518	78	89.225	0
2015-02-03 16:56Z	1.7	0.000502277	76	89.15	0
2015-02-03 16:57Z	1.5	0.000494533	79	89.15	0
2015-02-03 16:58Z	1.3	0.000500421	82	89.075	0
2015-02-03 16:59Z	1.9	0.000511068	76	89.075	0
2015-02-03 17:00Z	1.4	0.000546371	82	89.375	0
2015-02-03 17:01Z	1.4	0.000554387	84	89.6937	0
2015-02-03 17:02Z	1.7	0.000556035	79	89.825	0
2015-02-03 17:03Z	2	0.000557489	77	90.05	0
2015-02-03 17:04Z	1.8	0.000549863	83	90.2562	0
2015-02-03 17:05Z	1.9	0.000550401	78	90.275	0
2015-02-03 17:06Z	2	0.00053948	76	90.275	0
2015-02-03 17:07Z	1.7	0.00054432	72	90.275	0
2015-02-03 17:08Z	1.4	0.000545328	71	90.275	0
2015-02-03 17:09Z	1.5	0.000548907	76	90.425	0
2015-02-03 17:10Z	1.5	0.000547923	74	90.6125	0
2015-02-03 17:11Z	1.5	0.000549854	70	90.8187	0
2015-02-03 17:12Z	1.8	0.000563798	72	90.9875	0
2015-02-03 17:13Z	1.6	0.000569926	68	91.0062	0
2015-02-03 17:14Z	1.8	0.000566173	68	90.95	0
2015-02-03 17:15Z	1.8	0.000568047	69	90.7625	0
2015-02-03 17:16Z	1.6	0.000578928	76	90.725	0
2015-02-03 17:17Z	2.1	0.000587365	75	90.575	0
2015-02-03 17:18Z	2.1	0.000583754	74	90.4812	0
2015-02-03 17:19Z	2.3	0.000574196	75	90.275	0
2015-02-03 17:20Z	2.2	0.000579115	66	90.2562	0
2015-02-03 17:21Z	2.4	0.000580991	70	90.05	0
2015-02-03 17:22Z	4.8	0.000596891		89.9938	93
2015-02-03 17:23Z	5.9	0.000584547	92	89.825	114
2015-02-03 17:24Z	6.1	0.000587558	91	89.7688	122
2015-02-03 17:25Z	4	0.000590295		89.6	57
2015-02-03 17:26Z	2.1	0.000577577		89.6	0
2015-02-03 17:27Z	1.8	0.000577575	81	89.6	0
2015-02-03 17:28Z	1.7	0.000583251	71	89.6	0
2015-02-03 17:29Z	2.1	0.000583007	79	89.6	0
2015-02-03 17:30Z	1.8	0.000603012	74	89.6	0
2015-02-03 17:31Z	1.8	0.000586349	58	89.6	0
2015-02-03 17:32Z	2	0.00059135	68	89.6	0
2015-02-03 17:33Z	2	0.000594578		89.7125	0
2015-02-03 17:34Z	2	0.000588636	79	89.825	0
2015-02-03 17:35Z	1.7	0.000590477	73	89.825	0
2015-02-03 17:36Z	1.9	0.000596305	81	89.8063	0
2015-02-03 17:37Z	1.9	0.000594097	53	89.825	0
2015-02-03 17:38Z	1.9	0.000593468	73	89.75	0
2015-02-03 17:39Z	1.8	0.000603178	76	89.4875	0
2015-02-03 17:40Z	1.2	0.000590823	70	89.1875	0
2015-02-03 17:41Z	2	0.000589931	76	89.15	0
2015-02-03 17:42Z	3.2	0.000601575	79	89.3	36
2015-02-03 17:43Z	5.7	0.00060776		89.5625	112
2015-02-03 17:44Z	5.3	0.000601067		89.6188	105
2015-02-03 17:45Z	3.1	0.000599869		89.6375	38
2015-02-03 17:46Z	4.3	0.000616363		89.6	67
2015-02-03 17:47Z	3.3	0.000659024		89.4313	24
2015-02-03 17:48Z	2.4	0.000652911	79	89.375	0
